Date,NIFTY18OCT11600PE O,NIFTY18OCT11600PE H,NIFTY18OCT11600PE L,NIFTY18OCT11600PE C,NIFTY18OCT11600PE V
9/14/2018 3:29:00 PM,194.75,199.3,193.55,194.05,1350
9/14/2018 3:28:00 PM,192.05,194.75,192.05,194.75,1575
9/14/2018 3:27:00 PM,190.75,192.05,190.75,192.05,450
9/14/2018 3:26:00 PM,191.55,191.9,190.7,190.75,1875
9/14/2018 3:25:00 PM,193.4,193.4,191.55,191.55,1650
9/14/2018 3:24:00 PM,190.7,193.4,190.6,193.4,450
9/14/2018 3:23:00 PM,192.8,193.6,190.7,190.7,525
9/14/2018 3:22:00 PM,190.5,192.8,190.5,192.8,450
9/14/2018 3:21:00 PM,191,191,190.5,190.5,75
9/14/2018 3:20:00 PM,191,191,191,191,0
9/14/2018 3:19:00 PM,191,191,190,191,2775
9/14/2018 3:18:00 PM,192.5,192.5,190.55,191,750
9/14/2018 3:17:00 PM,191,192.8,191,192.5,1950
9/14/2018 3:16:00 PM,191.65,193.3,191,191,3675
9/14/2018 3:15:00 PM,191.75,193.1,191.65,191.65,450
9/14/2018 3:14:00 PM,191.7,193,191.5,191.75,825
9/14/2018 3:13:00 PM,194.1,194.1,191.7,191.7,2850
9/14/2018 3:12:00 PM,192,194.1,191.65,194.1,3525
9/14/2018 3:11:00 PM,193.65,194.7,192,192,4950
9/14/2018 3:10:00 PM,194.7,194.85,193.2,193.65,1275
9/14/2018 3:09:00 PM,191.3,194.7,191.3,194.7,2400
9/14/2018 3:08:00 PM,191.65,192,191.3,191.3,3225
9/14/2018 3:07:00 PM,194.05,194.9,191.65,191.65,1425
9/14/2018 3:06:00 PM,196.7,196.7,193,194.05,1875
9/14/2018 3:05:00 PM,194,196.7,193.1,196.7,2325
9/14/2018 3:04:00 PM,190,194,190,194,825
9/14/2018 3:03:00 PM,193.7,193.7,190,190,150
9/14/2018 3:02:00 PM,199.45,199.45,193.7,193.7,525
9/14/2018 3:01:00 PM,202.8,202.8,199.45,199.45,75
9/14/2018 3:00:00 PM,208.75,208.75,201,202.8,1200
9/14/2018 2:59:00 PM,208,208.75,207.55,208.75,225
9/14/2018 2:58:00 PM,207.1,208,207.1,208,75
9/14/2018 2:57:00 PM,208.25,208.25,207.1,207.1,150
9/14/2018 2:56:00 PM,208.95,208.95,208.25,208.25,525
9/14/2018 2:55:00 PM,211.1,212,208.95,208.95,825
9/14/2018 2:54:00 PM,210.9,211.1,210.4,211.1,600
9/14/2018 2:53:00 PM,211.5,211.5,209.05,210.9,300
9/14/2018 2:52:00 PM,210,211.5,210,211.5,675
9/14/2018 2:51:00 PM,208.5,210,208.5,210,75
9/14/2018 2:50:00 PM,206.95,208.5,206.95,208.5,75
9/14/2018 2:49:00 PM,207.55,208.75,206.95,206.95,525
9/14/2018 2:48:00 PM,209.8,209.8,206.6,207.55,750
9/14/2018 2:47:00 PM,208.2,209.8,208.1,209.8,2250
9/14/2018 2:46:00 PM,208.2,208.2,208.2,208.2,0
9/14/2018 2:45:00 PM,208.2,208.2,208.2,208.2,0
9/14/2018 2:44:00 PM,208.2,208.2,208.2,208.2,0
9/14/2018 2:43:00 PM,208.2,208.2,208.2,208.2,0
9/14/2018 2:42:00 PM,208,208.2,207,208.2,150
9/14/2018 2:41:00 PM,210.05,210.05,208,208,1125
9/14/2018 2:40:00 PM,210.7,210.7,210.05,210.05,225
9/14/2018 2:39:00 PM,210.65,210.7,210.65,210.7,150
9/14/2018 2:38:00 PM,210.65,210.65,210.65,210.65,0
9/14/2018 2:37:00 PM,211,211,210.65,210.65,150
9/14/2018 2:36:00 PM,210.6,211,210,211,150
9/14/2018 2:35:00 PM,212,212,210.6,210.6,150
9/14/2018 2:34:00 PM,213.9,213.9,212,212,750
9/14/2018 2:33:00 PM,211.75,213.9,208.75,213.9,675
9/14/2018 2:32:00 PM,208.75,211.75,208.75,211.75,900
9/14/2018 2:31:00 PM,210,210,208.75,208.75,525
9/14/2018 2:30:00 PM,212.95,212.95,210,210,525
9/14/2018 2:29:00 PM,211.9,212.95,210.45,212.95,225
9/14/2018 2:28:00 PM,211.55,214.65,211.55,211.9,675
9/14/2018 2:27:00 PM,213.95,213.95,211.55,211.55,150
9/14/2018 2:26:00 PM,213.05,214.3,213.05,213.95,825
9/14/2018 2:25:00 PM,210.15,213.05,210.15,213.05,900
9/14/2018 2:24:00 PM,207.55,212.35,207.55,210.15,450
9/14/2018 2:23:00 PM,207.55,207.55,207.55,207.55,0
9/14/2018 2:22:00 PM,207.3,210.6,207.3,207.55,900
9/14/2018 2:21:00 PM,207.3,207.3,207.3,207.3,0
9/14/2018 2:20:00 PM,209.35,210.4,207.3,207.3,525
9/14/2018 2:19:00 PM,208.1,209.35,208.1,209.35,75
9/14/2018 2:18:00 PM,206.3,208.1,206.3,208.1,450
9/14/2018 2:17:00 PM,207.15,207.15,206.3,206.3,675
9/14/2018 2:16:00 PM,209.85,209.85,207.15,207.15,900
9/14/2018 2:15:00 PM,208.85,209.85,208.85,209.85,1050
9/14/2018 2:14:00 PM,208.85,208.85,208.85,208.85,0
9/14/2018 2:13:00 PM,208.85,208.85,208.85,208.85,0
9/14/2018 2:12:00 PM,208.85,208.85,208.85,208.85,0
9/14/2018 2:11:00 PM,211.45,211.45,208.85,208.85,75
9/14/2018 2:10:00 PM,211.45,211.45,211.45,211.45,150
9/14/2018 2:09:00 PM,211.55,211.55,211.05,211.45,675
9/14/2018 2:08:00 PM,211.55,211.55,211.55,211.55,0
9/14/2018 2:07:00 PM,213,213,211.55,211.55,75
9/14/2018 2:06:00 PM,216.15,216.15,213,213,75
9/14/2018 2:05:00 PM,216,220.4,216,216.15,600
9/14/2018 2:04:00 PM,213.7,216.55,212.15,216,1200
9/14/2018 2:03:00 PM,211,213.7,211,213.7,75
9/14/2018 2:02:00 PM,211,211,211,211,0
9/14/2018 2:01:00 PM,211.2,213.2,211,211,1275
9/14/2018 2:00:00 PM,208.85,211.2,208.85,211.2,75
9/14/2018 1:59:00 PM,209.45,209.45,207.75,208.85,225
9/14/2018 1:58:00 PM,206.75,209.45,206.75,209.45,300
9/14/2018 1:57:00 PM,205.75,208.9,205.75,206.75,1200
9/14/2018 1:56:00 PM,208,208.25,206.15,207,750
9/14/2018 1:55:00 PM,205,208,205,208,375
9/14/2018 1:54:00 PM,204.65,205,204.65,205,150
9/14/2018 1:53:00 PM,204.65,204.65,204.65,204.65,0
9/14/2018 1:52:00 PM,205.5,205.5,204.65,204.65,225
9/14/2018 1:51:00 PM,206.9,206.9,205.5,205.5,300
9/14/2018 1:50:00 PM,205,205,205,205,0
9/14/2018 1:49:00 PM,205,205,205,205,0
9/14/2018 1:48:00 PM,209.85,209.85,205,205,75
9/14/2018 1:47:00 PM,206.5,209.85,206.5,209.85,150
9/14/2018 1:46:00 PM,208.15,208.35,206.5,206.5,750
9/14/2018 1:45:00 PM,209.05,210.5,207.15,208.15,2775
9/14/2018 1:44:00 PM,206.6,209.05,206.6,209.05,150
9/14/2018 1:43:00 PM,208.1,208.1,206.2,206.6,1725
9/14/2018 1:42:00 PM,208.45,208.7,207.1,208.25,375
9/14/2018 1:41:00 PM,207.65,208.45,205.25,208.45,975
9/14/2018 1:40:00 PM,207.1,208.05,205.25,207.65,750
9/14/2018 1:39:00 PM,207,207.1,207,207.1,525
9/14/2018 1:38:00 PM,207,207,207,207,0
9/14/2018 1:37:00 PM,207,207,207,207,0
9/14/2018 1:36:00 PM,206.15,207.15,206.15,207,150
9/14/2018 1:35:00 PM,206.4,207.35,206.15,206.15,150
9/14/2018 1:34:00 PM,206.4,206.4,206.4,206.4,75
9/14/2018 1:33:00 PM,209,209,207.35,207.35,450
9/14/2018 1:32:00 PM,212.15,212.15,209,209,375
9/14/2018 1:31:00 PM,206.4,212.15,206.4,212.15,750
9/14/2018 1:30:00 PM,207,207,206.4,206.4,150
9/14/2018 1:29:00 PM,204.7,207,204.7,207,75
9/14/2018 1:28:00 PM,206.8,206.8,204.1,204.7,300
9/14/2018 1:27:00 PM,202.1,206.8,202.1,206.8,600
9/14/2018 1:26:00 PM,205.55,205.55,202.1,202.1,300
9/14/2018 1:25:00 PM,203,205.55,203,205.55,375
9/14/2018 1:24:00 PM,205,205,203,203,75
9/14/2018 1:23:00 PM,205,205,205,205,75
9/14/2018 1:22:00 PM,205,205,205,205,75
9/14/2018 1:21:00 PM,205,205,205,205,0
9/14/2018 1:20:00 PM,204,205,204,205,225
9/14/2018 1:19:00 PM,207.05,207.3,207.05,207.3,75
9/14/2018 1:18:00 PM,205.75,207.05,204.95,207.05,225
9/14/2018 1:17:00 PM,202,205.75,202,205.75,150
9/14/2018 1:16:00 PM,206.95,206.95,202,202,225
9/14/2018 1:15:00 PM,207.5,207.5,206.95,206.95,375
9/14/2018 1:14:00 PM,207.5,207.5,207.5,207.5,0
9/14/2018 1:13:00 PM,206.15,207.5,206.15,207.5,150
9/14/2018 1:12:00 PM,206.15,206.15,206.15,206.15,0
9/14/2018 1:11:00 PM,209.1,209.1,206.15,206.15,525
9/14/2018 1:10:00 PM,208.85,209.1,208.85,209.1,75
9/14/2018 1:09:00 PM,211.15,211.15,208.85,208.85,225
9/14/2018 1:08:00 PM,212.95,212.95,211.15,211.15,75
9/14/2018 1:07:00 PM,210.35,212.95,210.35,212.95,75
9/14/2018 1:06:00 PM,212.1,212.1,210.35,210.35,300
9/14/2018 1:05:00 PM,216.85,216.85,212.1,212.1,450
9/14/2018 1:04:00 PM,219.65,219.65,216.85,216.85,150
9/14/2018 1:03:00 PM,215.6,219.65,215.6,219.65,225
9/14/2018 1:02:00 PM,220.05,220.05,215.6,215.6,1275
9/14/2018 1:01:00 PM,220.85,220.85,218,220.05,525
9/14/2018 1:00:00 PM,221.25,221.25,220.85,220.85,150
9/14/2018 12:59:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:58:00 PM,221.25,221.25,221.25,221.25,375
9/14/2018 12:57:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:56:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:55:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:54:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:53:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:52:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:51:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:50:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:49:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:48:00 PM,221.25,221.25,221.25,221.25,0
9/14/2018 12:47:00 PM,221.65,221.65,221.25,221.25,75
9/14/2018 12:46:00 PM,222.6,224,221.65,221.65,525
9/14/2018 12:45:00 PM,222.6,222.6,222.6,222.6,0
9/14/2018 12:44:00 PM,222.6,222.6,222.6,222.6,0
9/14/2018 12:43:00 PM,222.6,222.6,222.6,222.6,0
9/14/2018 12:42:00 PM,222.6,222.6,222.6,222.6,0
9/14/2018 12:41:00 PM,222.6,222.6,222.6,222.6,0
9/14/2018 12:40:00 PM,223,223,222.6,222.6,75
9/14/2018 12:39:00 PM,223,223,223,223,0
9/14/2018 12:38:00 PM,223,223,223,223,0
9/14/2018 12:37:00 PM,223,223,223,223,0
9/14/2018 12:36:00 PM,223,223,223,223,0
9/14/2018 12:35:00 PM,223,223,223,223,0
9/14/2018 12:34:00 PM,223,223,223,223,0
9/14/2018 12:33:00 PM,223,223,223,223,0
9/14/2018 12:32:00 PM,223.4,223.4,223,223,150
9/14/2018 12:31:00 PM,222,223.4,222,223.4,300
9/14/2018 12:30:00 PM,222,222,222,222,0
9/14/2018 12:29:00 PM,222,222,222,222,0
9/14/2018 12:28:00 PM,222,222,222,222,0
9/14/2018 12:27:00 PM,222,222,222,222,0
9/14/2018 12:26:00 PM,222,222,222,222,0
9/14/2018 12:25:00 PM,222,222,222,222,0
9/14/2018 12:24:00 PM,226,226,222,222,75
9/14/2018 12:23:00 PM,226,226,226,226,0
9/14/2018 12:22:00 PM,226,226,226,226,0
9/14/2018 12:21:00 PM,226,226,226,226,0
9/14/2018 12:20:00 PM,226,226,226,226,0
9/14/2018 12:19:00 PM,226,226,226,226,0
9/14/2018 12:18:00 PM,226,226,226,226,0
9/14/2018 12:17:00 PM,226,226,226,226,0
9/14/2018 12:16:00 PM,226,226,226,226,0
9/14/2018 12:15:00 PM,226,226,226,226,0
9/14/2018 12:14:00 PM,226,226,226,226,0
9/14/2018 12:13:00 PM,226,226,226,226,0
9/14/2018 12:12:00 PM,226,226,226,226,0
9/14/2018 12:11:00 PM,226,226,226,226,0
9/14/2018 12:10:00 PM,226,226,226,226,0
9/14/2018 12:09:00 PM,226,226,226,226,0
9/14/2018 12:08:00 PM,226,226,226,226,0
9/14/2018 12:07:00 PM,224.8,226,224.05,226,225
9/14/2018 12:06:00 PM,225.05,225.05,224.8,224.8,225
9/14/2018 12:05:00 PM,224.75,225.05,224.6,225.05,525
9/14/2018 12:04:00 PM,224.75,224.75,224.75,224.75,0
9/14/2018 12:03:00 PM,224.75,224.75,224.75,224.75,0
9/14/2018 12:02:00 PM,224.75,224.75,224.75,224.75,0
9/14/2018 12:01:00 PM,223.65,224.75,223.65,224.75,75
9/14/2018 12:00:00 PM,230.95,230.95,223.65,223.65,75
9/14/2018 11:59:00 AM,230.95,230.95,230.95,230.95,0
9/14/2018 11:58:00 AM,230.95,230.95,230.95,230.95,0
9/14/2018 11:57:00 AM,230.95,230.95,230.95,230.95,0
9/14/2018 11:56:00 AM,230.95,230.95,230.95,230.95,0
9/14/2018 11:55:00 AM,230.95,230.95,230.95,230.95,0
9/14/2018 11:54:00 AM,230.95,230.95,230.95,230.95,0
9/14/2018 11:53:00 AM,232,232,230.95,230.95,150
9/14/2018 11:52:00 AM,229.05,232,229.05,232,150
9/14/2018 11:51:00 AM,229.05,229.05,229.05,229.05,0
9/14/2018 11:50:00 AM,229.05,229.05,229.05,229.05,0
9/14/2018 11:49:00 AM,229.05,229.05,229.05,229.05,0
9/14/2018 11:48:00 AM,229.05,229.05,229.05,229.05,0
9/14/2018 11:47:00 AM,229.05,229.05,229.05,229.05,75
9/14/2018 11:46:00 AM,229.4,231.25,229.4,231.25,75
9/14/2018 11:45:00 AM,227.2,229.4,227.2,229.4,150
9/14/2018 11:44:00 AM,228.25,228.25,227.2,227.2,1425
9/14/2018 11:43:00 AM,228,228.25,228,228.25,75
9/14/2018 11:42:00 AM,231.75,231.75,228,228,1050
9/14/2018 11:41:00 AM,230.5,231.75,230.5,231.75,150
9/14/2018 11:40:00 AM,230.5,230.5,230.5,230.5,0
9/14/2018 11:39:00 AM,225.85,230.5,225.85,230.5,150
9/14/2018 11:38:00 AM,225.85,225.85,225.85,225.85,0
9/14/2018 11:37:00 AM,225.85,225.85,225.85,225.85,0
9/14/2018 11:36:00 AM,223.9,225.85,223.9,225.85,75
9/14/2018 11:35:00 AM,226.45,226.45,223.9,223.9,150
9/14/2018 11:34:00 AM,224.4,226.45,224,226.45,300
9/14/2018 11:33:00 AM,227.15,227.8,224.4,224.4,450
9/14/2018 11:32:00 AM,225.65,227.15,225,227.15,375
9/14/2018 11:31:00 AM,225.65,225.95,223,225.65,1500
9/14/2018 11:30:00 AM,223.35,225.65,221.05,225.65,375
9/14/2018 11:29:00 AM,221.6,223.35,221.6,223.35,825
9/14/2018 11:28:00 AM,221.2,222,220.05,221.6,225
9/14/2018 11:27:00 AM,219.9,221.2,219.9,221.2,75
9/14/2018 11:26:00 AM,218.5,219.9,218.5,219.9,1050
9/14/2018 11:25:00 AM,217.9,218.5,217.9,218.5,75
9/14/2018 11:24:00 AM,218.1,218.5,216.5,217.9,1125
9/14/2018 11:23:00 AM,216,218.5,216,218.1,375
9/14/2018 11:22:00 AM,216,216,216,216,0
9/14/2018 11:21:00 AM,216,216,216,216,0
9/14/2018 11:20:00 AM,216.5,216.5,216,216,225
9/14/2018 11:19:00 AM,216.75,216.75,216.5,216.5,75
9/14/2018 11:18:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:17:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:16:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:15:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:14:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:13:00 AM,216.75,216.75,216.75,216.75,150
9/14/2018 11:12:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:11:00 AM,216.75,216.75,216.75,216.75,0
9/14/2018 11:10:00 AM,216.9,216.9,216.75,216.75,300
9/14/2018 11:09:00 AM,218.45,218.45,216.9,216.9,150
9/14/2018 11:08:00 AM,217,218.7,217,218.45,225
9/14/2018 11:07:00 AM,217,217,217,217,0
9/14/2018 11:06:00 AM,217,217,217,217,0
9/14/2018 11:05:00 AM,218.25,218.4,217,217,150
9/14/2018 11:04:00 AM,219,219,218.25,218.25,225
9/14/2018 11:03:00 AM,219.65,219.65,218.65,219,450
9/14/2018 11:02:00 AM,219,219.65,218.9,219.65,150
9/14/2018 11:01:00 AM,219,219,219,219,0
9/14/2018 11:00:00 AM,219,219,219,219,0
9/14/2018 10:59:00 AM,218.5,219,218.5,219,1050
9/14/2018 10:58:00 AM,218.5,218.5,218.5,218.5,0
9/14/2018 10:57:00 AM,218,218.5,218,218.5,225
9/14/2018 10:56:00 AM,218.4,219.5,218,218,2325
9/14/2018 10:55:00 AM,218,219,218,218.4,525
9/14/2018 10:54:00 AM,217,218,217,218,150
9/14/2018 10:53:00 AM,217,217,217,217,0
9/14/2018 10:52:00 AM,217,217,217,217,0
9/14/2018 10:51:00 AM,214.5,217,214.5,217,75
9/14/2018 10:50:00 AM,214,214.5,214,214.5,150
9/14/2018 10:49:00 AM,214,214,214,214,525
9/14/2018 10:48:00 AM,214,214,214,214,0
9/14/2018 10:47:00 AM,213.8,214,213.8,214,75
9/14/2018 10:46:00 AM,213.5,216,213.5,213.8,1200
9/14/2018 10:45:00 AM,212.5,215,212.5,213.5,825
9/14/2018 10:44:00 AM,213.5,213.5,211.6,212.4,225
9/14/2018 10:43:00 AM,212.5,214.6,212.5,213.5,1350
9/14/2018 10:42:00 AM,214.5,214.5,212.7,212.9,675
9/14/2018 10:41:00 AM,215.5,215.5,213,214.5,1275
9/14/2018 10:40:00 AM,214.5,215.5,213.5,215.5,1650
9/14/2018 10:39:00 AM,214.5,214.5,214.5,214.5,0
9/14/2018 10:38:00 AM,213.85,214.5,213.85,214.5,75
9/14/2018 10:37:00 AM,214.25,214.25,213.85,213.85,75
9/14/2018 10:36:00 AM,214.25,214.25,214.25,214.25,0
9/14/2018 10:35:00 AM,214.6,216.35,214.25,214.25,300
9/14/2018 10:34:00 AM,214,214.6,214,214.6,150
9/14/2018 10:33:00 AM,215,215,214,214,150
9/14/2018 10:32:00 AM,216,216.5,215,215,150
9/14/2018 10:31:00 AM,216,216,216,216,0
9/14/2018 10:30:00 AM,216.6,216.6,216,216,150
9/14/2018 10:29:00 AM,216.6,216.6,216.6,216.6,75
9/14/2018 10:28:00 AM,217.6,217.6,216.6,216.6,225
9/14/2018 10:27:00 AM,217.6,217.6,217.6,217.6,0
9/14/2018 10:26:00 AM,220.45,220.45,217.6,217.6,75
9/14/2018 10:25:00 AM,220.45,220.45,220.45,220.45,0
9/14/2018 10:24:00 AM,220.45,220.45,220.45,220.45,0
9/14/2018 10:23:00 AM,220.45,220.45,220.45,220.45,0
9/14/2018 10:22:00 AM,220.45,220.45,220.45,220.45,0
9/14/2018 10:21:00 AM,220.45,220.45,220.45,220.45,0
9/14/2018 10:20:00 AM,219.25,220.5,219.25,220.45,750
9/14/2018 10:19:00 AM,220.5,220.5,219.05,219.25,375
9/14/2018 10:18:00 AM,220,220.5,218.25,220.5,1200
9/14/2018 10:17:00 AM,219.05,220,216.1,220,3300
9/14/2018 10:16:00 AM,220.5,220.5,219.05,219.05,375
9/14/2018 10:15:00 AM,218,220.5,217.45,220.5,450
9/14/2018 10:14:00 AM,217.5,218.5,217.5,218,900
9/14/2018 10:13:00 AM,219,219,217,217.5,525
9/14/2018 10:12:00 AM,219,219,219,219,0
9/14/2018 10:11:00 AM,217,219,217,219,1350
9/14/2018 10:10:00 AM,219.45,219.45,217,217,900
9/14/2018 10:09:00 AM,217.45,219.45,217.45,219.45,600
9/14/2018 10:08:00 AM,218.9,218.9,217.45,217.45,75
9/14/2018 10:07:00 AM,219.55,219.55,218.9,218.9,300
9/14/2018 10:06:00 AM,219.55,219.55,219.55,219.55,75
9/14/2018 10:05:00 AM,220.5,220.5,220,220,300
9/14/2018 10:04:00 AM,220.5,220.5,220.5,220.5,0
9/14/2018 10:03:00 AM,220.5,220.5,220.5,220.5,0
9/14/2018 10:02:00 AM,222,222,220.5,220.5,225
9/14/2018 10:01:00 AM,220,222,220,222,75
9/14/2018 10:00:00 AM,223,223,220,220,525
9/14/2018 9:59:00 AM,224.55,224.55,221.8,223,450
9/14/2018 9:58:00 AM,226.1,226.1,224.55,224.55,150
9/14/2018 9:57:00 AM,226.3,227,226.1,226.1,150
9/14/2018 9:56:00 AM,226.3,226.3,226.3,226.3,0
9/14/2018 9:55:00 AM,225.5,226.3,225.5,226.3,75
9/14/2018 9:54:00 AM,224.5,225.5,224.5,225.5,600
9/14/2018 9:53:00 AM,224.25,224.5,224.25,224.5,75
9/14/2018 9:52:00 AM,225,225,224.25,224.25,75
9/14/2018 9:51:00 AM,225,225,225,225,225
9/14/2018 9:50:00 AM,225.5,225.5,225,225,150
9/14/2018 9:49:00 AM,225,226.35,225,225.5,225
9/14/2018 9:48:00 AM,226.6,226.6,225,225,2100
9/14/2018 9:47:00 AM,226,226.6,225.65,226.6,525
9/14/2018 9:46:00 AM,226,226,226,226,0
9/14/2018 9:45:00 AM,228.45,228.45,226,226,300
9/14/2018 9:44:00 AM,230.05,230.05,228.45,228.45,450
9/14/2018 9:43:00 AM,229,230.95,229,230.05,1425
9/14/2018 9:42:00 AM,230,230,229,229,300
9/14/2018 9:41:00 AM,228.5,230,226.5,230,1200
9/14/2018 9:40:00 AM,229,230,227.35,228.5,1275
9/14/2018 9:39:00 AM,228.75,230,226.8,229,1650
9/14/2018 9:38:00 AM,225.95,228.5,223.5,228.5,6000
9/14/2018 9:37:00 AM,227.1,227.1,222.75,225.95,1800
9/14/2018 9:36:00 AM,224.2,229.95,224.2,227.1,975
9/14/2018 9:35:00 AM,222.25,227.55,222.25,224.2,3300
9/14/2018 9:34:00 AM,222.8,222.8,221.3,222.25,375
9/14/2018 9:33:00 AM,226.1,226.8,222.8,222.8,1350
9/14/2018 9:32:00 AM,224.4,226.1,223.75,226.1,1200
9/14/2018 9:31:00 AM,226.5,227.1,223.95,224.6,3825
9/14/2018 9:30:00 AM,225.1,226,222.5,226,2550
9/14/2018 9:29:00 AM,227.5,228.95,224.75,225.1,5925
9/14/2018 9:28:00 AM,228.5,230.5,227.35,227.35,4650
9/14/2018 9:27:00 AM,229.5,229.5,227,229,1200
9/14/2018 9:26:00 AM,230.4,230.4,228.5,229.5,375
9/14/2018 9:25:00 AM,230.5,230.5,230.4,230.4,525
9/14/2018 9:24:00 AM,228.45,230.5,228.45,230.5,225
9/14/2018 9:23:00 AM,226,229.5,226,228.45,150
9/14/2018 9:22:00 AM,222.45,226,222.45,226,300
9/14/2018 9:21:00 AM,222.45,222.45,222.45,222.45,0
9/14/2018 9:20:00 AM,226,230.95,222.45,222.45,600
9/14/2018 9:19:00 AM,221.95,226,221.95,226,300
9/14/2018 9:18:00 AM,218.2,221.95,218.2,221.95,450
9/14/2018 9:17:00 AM,221.85,223.55,218.2,218.2,225
9/14/2018 9:16:00 AM,218.65,221.85,218.65,221.85,675
9/14/2018 9:15:00 AM,221.3,221.3,214.4,218.65,900
